trx_id,timestamp,source_id,target_id,amount,channel,status,description,ref_number,trx_type,timestamp_dt,hour,day_of_week,month
T001111,2025-10-03 08:45:08,C00408,M0489,959463.0,EDC,success,,REF57241132,C2M,2025-10-03 08:45:08,8,Friday,2025-10
T051164,2025-11-23 10:15:54,C01731,M0419,64888.0,transfer,success,,REF37641702,C2M,2025-11-23 10:15:54,10,Sunday,2025-11
T025271,2025-09-23 04:35:09,C00586,M0090,31063.0,transfer,success,,REF28209061,C2M,2025-09-23 04:35:09,4,Tuesday,2025-09
T047642,2025-07-23 01:08:34,C01474,M0127,42178.0,EDC,success,,REF95219029,C2M,2025-07-23 01:08:34,1,Wednesday,2025-07
T036657,2025-12-14 10:54:11,C01483,M0157,335152.0,EDC,success,,REF18753205,C2M,2025-12-14 10:54:11,10,Sunday,2025-12
T066614,2026-04-02 08:55:25,C00456,M0263,27503.0,EDC,success,,REF03425613,C2M,2026-04-02 08:55:25,8,Thursday,2026-04
T055004,2026-05-16 10:23:09,C01814,M0088,231650.0,EDC,success,,REF27841657,C2M,2026-05-16 10:23:09,10,Saturday,2026-05
T031926,2025-11-05 00:22:15,C00931,M0486,611736.0,EDC,success,,REF03954582,C2M,2025-11-05 00:22:15,0,Wednesday,2025-11
T053530,2026-03-22 16:39:36,C00866,M0461,214927.0,EDC,success,,REF85901200,C2M,2026-03-22 16:39:36,16,Sunday,2026-03
T069604,2026-06-24 06:44:21,C01397,M0023,160017.0,QRIS,success,,REF53121211,C2M,2026-06-24 06:44:21,6,Wednesday,2026-06
T001948,2026-03-13 17:23:54,C01800,M0034,220653.0,transfer,success,,REF58344703,C2M,2026-03-13 17:23:54,17,Friday,2026-03
T028840,2026-05-31 15:20:52,C00870,M0049,48662.0,QRIS,success,,REF10547202,C2M,2026-05-31 15:20:52,15,Sunday,2026-05
T046953,2025-10-06 03:40:46,C01680,M0267,57349.0,QRIS,success,,REF96344618,C2M,2025-10-06 03:40:46,3,Monday,2025-10
T057155,2026-01-07 21:57:06,C01319,M0351,125102.0,QRIS,success,,REF00252130,C2M,2026-01-07 21:57:06,21,Wednesday,2026-01
T066582,2026-02-16 01:56:03,C01107,M0103,89317.0,QRIS,success,,REF30921798,C2M,2026-02-16 01:56:03,1,Monday,2026-02
T032749,2025-12-09 20:52:15,C00634,M0700,585790.0,transfer,success,,REF54954332,C2M,2025-12-09 20:52:15,20,Tuesday,2025-12
T069349,2025-11-23 03:52:55,C01560,M0576,76257.0,EDC,success,,REF86349840,C2M,2025-11-23 03:52:55,3,Sunday,2025-11
T011773,2025-12-15 17:18:43,C01762,M0368,727940.0,transfer,success,,REF50152189,C2M,2025-12-15 17:18:43,17,Monday,2025-12
T062171,2026-03-17 05:45:47,C00146,M0074,12215.0,QRIS,success,,REF48169708,C2M,2026-03-17 05:45:47,5,Tuesday,2026-03
T050649,2025-10-03 07:33:38,C00148,M0349,147315.0,QRIS,success,,REF68345463,C2M,2025-10-03 07:33:38,7,Friday,2025-10
T052038,2026-04-29 08:52:54,C01342,M0261,181689.0,QRIS,success,,REF66320719,C2M,2026-04-29 08:52:54,8,Wednesday,2026-04
T069452,2026-03-19 15:04:54,C01709,M0325,602260.0,QRIS,success,,REF24054649,C2M,2026-03-19 15:04:54,15,Thursday,2026-03
T042331,2025-10-21 14:18:21,C00189,M0303,247323.0,transfer,success,,REF35151956,C2M,2025-10-21 14:18:21,14,Tuesday,2025-10
T038908,2025-10-19 19:56:20,C00596,M0545,493545.0,EDC,success,,REF43333052,C2M,2025-10-19 19:56:20,19,Sunday,2025-10
T006858,2026-06-20 16:53:16,C01615,M0244,177436.0,transfer,success,,REF54029267,C2M,2026-06-20 16:53:16,16,Saturday,2026-06
T050411,2025-11-14 14:38:34,C00413,M0432,256460.0,QRIS,success,,REF48342332,C2M,2025-11-14 14:38:34,14,Friday,2025-11
T066621,2025-08-06 19:25:36,C01871,M0526,218543.0,QRIS,success,,REF41382445,C2M,2025-08-06 19:25:36,19,Wednesday,2025-08
T054669,2025-08-11 13:05:53,C00164,M0681,12145.0,EDC,success,,REF50763624,C2M,2025-08-11 13:05:53,13,Monday,2025-08
T065305,2025-10-21 07:50:22,C01457,M0456,93682.0,EDC,success,,REF52773246,C2M,2025-10-21 07:50:22,7,Tuesday,2025-10
T038543,2025-11-01 09:15:02,C00735,M0227,555414.0,EDC,success,,REF65821301,C2M,2025-11-01 09:15:02,9,Saturday,2025-11
T005356,2026-01-23 00:04:01,C01718,M0274,28875.0,EDC,success,,REF91523797,C2M,2026-01-23 00:04:01,0,Friday,2026-01
T064247,2025-10-13 04:20:39,C01273,M0497,189609.0,transfer,success,,REF37151489,C2M,2025-10-13 04:20:39,4,Monday,2025-10
T049428,2026-04-10 17:35:17,C00526,M0631,18634.0,EDC,success,,REF09786319,C2M,2026-04-10 17:35:17,17,Friday,2026-04
T052235,2025-11-17 01:56:35,C01484,M0118,50446.0,QRIS,success,,REF02725619,C2M,2025-11-17 01:56:35,1,Monday,2025-11
T015378,2026-06-17 17:18:09,C00933,M0545,137089.0,QRIS,success,,REF73581440,C2M,2026-06-17 17:18:09,17,Wednesday,2026-06
T060519,2025-07-19 07:56:30,C01858,M0350,33478.0,QRIS,success,,REF91671891,C2M,2025-07-19 07:56:30,7,Saturday,2025-07
T042683,2026-04-03 10:07:08,C00685,M0262,105112.0,QRIS,success,,REF63599247,C2M,2026-04-03 10:07:08,10,Friday,2026-04
T064074,2026-03-03 05:04:41,C01951,M0040,156802.0,QRIS,success,,REF31146360,C2M,2026-03-03 05:04:41,5,Tuesday,2026-03
T047652,2025-07-26 07:22:57,C01065,M0117,73605.0,EDC,success,,REF62021200,C2M,2025-07-26 07:22:57,7,Saturday,2025-07
T025523,2026-02-06 11:34:29,C00075,M0704,98619.0,transfer,success,,REF98225123,C2M,2026-02-06 11:34:29,11,Friday,2026-02
T053830,2025-12-25 17:39:53,C00187,M0245,127345.0,EDC,success,,REF88575153,C2M,2025-12-25 17:39:53,17,Thursday,2025-12
T056155,2025-07-15 21:03:16,C00188,M0699,45905.0,QRIS,success,,REF00880838,C2M,2025-07-15 21:03:16,21,Tuesday,2025-07
T040132,2025-12-14 06:30:10,C01824,M0655,981592.0,transfer,success,,REF26551586,C2M,2025-12-14 06:30:10,6,Sunday,2025-12
T048993,2025-08-08 21:42:33,C00070,M0530,123111.0,QRIS,success,,REF45240052,C2M,2025-08-08 21:42:33,21,Friday,2025-08
T045418,2026-01-12 22:49:51,C01378,M0335,321837.0,EDC,success,,REF94352372,C2M,2026-01-12 22:49:51,22,Monday,2026-01
T056684,2025-09-10 23:20:42,C00918,M0158,628088.0,EDC,success,,REF01807778,C2M,2025-09-10 23:20:42,23,Wednesday,2025-09
T037364,2025-08-13 19:03:46,C00862,M0376,319988.0,QRIS,success,,REF73101959,C2M,2025-08-13 19:03:46,19,Wednesday,2025-08
T011659,2026-05-26 21:29:40,C00150,M0686,593004.0,transfer,success,,REF90297430,C2M,2026-05-26 21:29:40,21,Tuesday,2026-05
T029045,2025-11-21 00:28:19,C01001,M0333,708896.0,EDC,success,,REF07046695,C2M,2025-11-21 00:28:19,0,Friday,2025-11
T049116,2026-01-12 19:33:01,C01043,M0380,526979.0,QRIS,success,,REF78078193,C2M,2026-01-12 19:33:01,19,Monday,2026-01
T042227,2026-04-10 23:02:09,C00267,M0190,94574.0,EDC,success,,REF53898372,C2M,2026-04-10 23:02:09,23,Friday,2026-04
T062030,2025-09-14 11:11:38,C01292,M0296,88237.0,transfer,success,,REF28935881,C2M,2025-09-14 11:11:38,11,Sunday,2025-09
T054578,2026-05-25 23:52:19,C01589,M0083,205886.0,QRIS,success,,REF97925687,C2M,2026-05-25 23:52:19,23,Monday,2026-05
T049563,2025-12-17 19:28:13,C01744,M0351,16641.0,EDC,success,,REF32071679,C2M,2025-12-17 19:28:13,19,Wednesday,2025-12
T035120,2025-10-05 02:23:26,C00642,M0480,127036.0,transfer,success,,REF59741368,C2M,2025-10-05 02:23:26,2,Sunday,2025-10
T058531,2026-05-17 01:24:42,C01872,M0619,30406.0,QRIS,success,,REF69119859,C2M,2026-05-17 01:24:42,1,Sunday,2026-05
T037940,2025-11-23 09:42:18,C01435,M0242,632025.0,transfer,success,,REF62008387,C2M,2025-11-23 09:42:18,9,Sunday,2025-11
T066585,2025-10-09 22:54:33,C01831,M0074,41205.0,EDC,success,,REF30677054,C2M,2025-10-09 22:54:33,22,Thursday,2025-10
T054689,2026-02-26 05:01:13,C01914,M0697,54174.0,transfer,success,,REF58174772,C2M,2026-02-26 05:01:13,5,Thursday,2026-02
T000627,2025-10-14 08:50:36,C01630,M0599,63456.0,QRIS,success,,REF40853104,C2M,2025-10-14 08:50:36,8,Tuesday,2025-10
T065675,2026-04-12 07:43:19,C01445,M0070,336651.0,QRIS,success,,REF02280400,C2M,2026-04-12 07:43:19,7,Sunday,2026-04
T033457,2025-10-10 07:21:14,C00636,M0053,604112.0,QRIS,success,,REF47744948,C2M,2025-10-10 07:21:14,7,Friday,2025-10
T042839,2026-03-10 05:37:34,C00070,M0518,603154.0,transfer,success,,REF68573057,C2M,2026-03-10 05:37:34,5,Tuesday,2026-03
T066440,2026-05-12 15:07:43,C01654,M0252,19145.0,QRIS,success,,REF17736118,C2M,2026-05-12 15:07:43,15,Tuesday,2026-05
T053053,2026-04-24 05:43:36,C01994,M0447,162616.0,QRIS,success,,REF24723314,C2M,2026-04-24 05:43:36,5,Friday,2026-04
T068435,2026-02-10 03:32:36,C00794,M0475,88662.0,EDC,success,,REF66342351,C2M,2026-02-10 03:32:36,3,Tuesday,2026-02
T067085,2026-05-15 09:22:01,C01143,M0374,330626.0,QRIS,success,,REF53917714,C2M,2026-05-15 09:22:01,9,Friday,2026-05
T045010,2025-11-27 03:38:55,C00335,M0383,83645.0,EDC,success,,REF47475210,C2M,2025-11-27 03:38:55,3,Thursday,2025-11
T008286,2025-10-24 21:29:45,C01280,M0016,75715.0,transfer,success,,REF30765760,C2M,2025-10-24 21:29:45,21,Friday,2025-10
T012688,2026-03-01 11:08:19,C00673,M0668,687363.0,transfer,success,,REF55053244,C2M,2026-03-01 11:08:19,11,Sunday,2026-03
T044736,2026-04-26 20:20:54,C00090,M0573,132603.0,QRIS,success,,REF37318677,C2M,2026-04-26 20:20:54,20,Sunday,2026-04
T047600,2026-03-05 19:30:53,C00448,M0592,247857.0,QRIS,success,,REF46872969,C2M,2026-03-05 19:30:53,19,Thursday,2026-03
T048773,2026-04-09 13:26:29,C01583,M0680,241860.0,EDC,success,,REF39377117,C2M,2026-04-09 13:26:29,13,Thursday,2026-04
T047726,2025-11-27 22:27:25,C01591,M0198,95379.0,QRIS,success,,REF37929438,C2M,2025-11-27 22:27:25,22,Thursday,2025-11
T036292,2025-12-07 12:34:41,C01267,M0034,170182.0,QRIS,success,,REF81356785,C2M,2025-12-07 12:34:41,12,Sunday,2025-12
T041303,2026-03-01 07:53:09,C00822,M0554,160357.0,QRIS,success,,REF44615804,C2M,2026-03-01 07:53:09,7,Sunday,2026-03
T044479,2025-07-26 07:29:36,C01756,M0609,21012.0,QRIS,success,,REF07143605,C2M,2025-07-26 07:29:36,7,Saturday,2025-07
T054779,2026-05-04 23:45:23,C00819,M0240,407333.0,EDC,success,,REF41190572,C2M,2026-05-04 23:45:23,23,Monday,2026-05
T001710,2026-03-23 18:25:46,C01882,M0453,569671.0,transfer,success,,REF03710181,C2M,2026-03-23 18:25:46,18,Monday,2026-03
T065509,2025-09-06 09:01:56,C00524,M0029,123389.0,EDC,success,,REF16767503,C2M,2025-09-06 09:01:56,9,Saturday,2025-09
T019727,2026-01-05 07:18:21,C00841,M0242,525637.0,transfer,success,,REF10047804,C2M,2026-01-05 07:18:21,7,Monday,2026-01
T014421,2025-12-16 07:13:45,C00070,M0081,580159.0,QRIS,success,,REF86247421,C2M,2025-12-16 07:13:45,7,Tuesday,2025-12
T000172,2025-07-24 02:41:06,C01259,M0545,181935.0,EDC,success,,REF48241179,C2M,2025-07-24 02:41:06,2,Thursday,2025-07
T039172,2025-12-25 02:08:06,C01438,M0092,716128.0,transfer,success,,REF50025105,C2M,2025-12-25 02:08:06,2,Thursday,2025-12
T027882,2025-12-07 12:25:05,C01099,M0238,433972.0,transfer,success,,REF90933652,C2M,2025-12-07 12:25:05,12,Sunday,2025-12
T065647,2025-08-31 22:39:03,C00129,M0449,258445.0,unknown,success,,REF88114138,C2M,2025-08-31 22:39:03,22,Sunday,2025-08
T038826,2026-05-13 22:08:41,C00766,M0279,682942.0,transfer,success,,REF75207152,C2M,2026-05-13 22:08:41,22,Wednesday,2026-05
T018607,2026-03-02 22:44:19,C00887,M0591,592992.0,transfer,success,,REF55364742,C2M,2026-03-02 22:44:19,22,Monday,2026-03
T065802,2025-09-25 11:54:09,C01742,M0265,415086.0,QRIS,success,,REF38756952,C2M,2025-09-25 11:54:09,11,Thursday,2025-09
T069943,2026-05-25 07:51:50,C00439,M0204,340315.0,EDC,success,,REF32043060,C2M,2026-05-25 07:51:50,7,Monday,2026-05
T048113,2025-07-14 15:51:28,C01477,M0342,536527.0,QRIS,success,,REF86684009,C2M,2025-07-14 15:51:28,15,Monday,2025-07
T049620,2025-10-26 00:44:32,C00046,M0388,296080.0,transfer,success,,REF20835479,C2M,2025-10-26 00:44:32,0,Sunday,2025-10
T012726,2026-05-16 16:10:28,C00706,M0053,196773.0,QRIS,success,,REF60205847,C2M,2026-05-16 16:10:28,16,Saturday,2026-05
T025768,2025-10-24 01:48:30,C01484,M0153,494787.0,EDC,success,,REF81122604,C2M,2025-10-24 01:48:30,1,Friday,2025-10
T043633,2025-10-03 04:37:19,C00388,M0421,402477.0,EDC,success,,REF01774278,C2M,2025-10-03 04:37:19,4,Friday,2025-10
T047106,2025-10-20 03:21:18,C01435,M0051,44375.0,QRIS,success,,REF77084345,C2M,2025-10-20 03:21:18,3,Monday,2025-10
T034487,2026-06-06 21:19:05,C01039,M0298,201358.0,transfer,success,,REF34281678,C2M,2026-06-06 21:19:05,21,Saturday,2026-06
T049196,2025-08-03 12:52:13,C00265,M0363,51803.0,transfer,success,,REF86404372,C2M,2025-08-03 12:52:13,12,Sunday,2025-08
T048066,2026-01-09 18:56:50,C00792,M0461,341924.0,QRIS,success,,REF77522885,C2M,2026-01-09 18:56:50,18,Friday,2026-01
T056518,2025-12-18 20:53:38,C00212,M0093,61858.0,QRIS,success,,REF85320221,C2M,2025-12-18 20:53:38,20,Thursday,2025-12
T052493,2025-07-25 00:52:47,C00369,M0184,191150.0,QRIS,success,,REF45763223,C2M,2025-07-25 00:52:47,0,Friday,2025-07
T051822,2025-08-06 01:22:00,C00756,M0586,407295.0,transfer,success,,REF39625156,C2M,2025-08-06 01:22:00,1,Wednesday,2025-08
T069271,2025-08-11 23:57:10,C00960,M0296,454758.0,QRIS,success,,REF67457536,C2M,2025-08-11 23:57:10,23,Monday,2025-08
T032280,2026-03-08 16:28:55,C01413,M0486,786735.0,transfer,success,,REF27336781,C2M,2026-03-08 16:28:55,16,Sunday,2026-03
T035294,2025-12-27 21:07:20,C01336,M0700,366883.0,EDC,success,,REF68286984,C2M,2025-12-27 21:07:20,21,Saturday,2025-12
T043204,2026-04-15 00:38:31,C01537,M0509,70800.0,QRIS,success,,REF64052702,C2M,2026-04-15 00:38:31,0,Wednesday,2026-04
T040749,2025-08-01 21:44:36,C01889,M0464,630207.0,transfer,success,,REF54196467,C2M,2025-08-01 21:44:36,21,Friday,2025-08
T018760,2025-11-24 02:39:01,C01293,M0326,837342.0,EDC,success,,REF86386996,C2M,2025-11-24 02:39:01,2,Monday,2025-11
T064426,2026-02-17 14:57:12,C01607,M0084,29951.0,QRIS,success,,REF52639282,C2M,2026-02-17 14:57:12,14,Tuesday,2026-02
T042581,2025-10-18 09:44:10,C01782,M0492,91350.0,transfer,success,,REF08893402,C2M,2025-10-18 09:44:10,9,Saturday,2025-10
T052041,2025-10-10 13:17:28,C01987,M0164,295473.0,EDC,success,,REF72578930,C2M,2025-10-10 13:17:28,13,Friday,2025-10
T032440,2025-12-02 16:18:43,C01583,M0205,715710.0,EDC,success,,REF27697727,C2M,2025-12-02 16:18:43,16,Tuesday,2025-12
T048141,2026-05-16 09:46:34,C01943,M0505,564153.0,QRIS,success,,REF27917181,C2M,2026-05-16 09:46:34,9,Saturday,2026-05
T029321,2026-03-02 02:12:34,C01414,M0627,842930.0,EDC,success,,REF11362344,C2M,2026-03-02 02:12:34,2,Monday,2026-03
T066877,2026-05-21 09:15:49,C00547,M0645,17038.0,QRIS,success,,REF72720873,C2M,2026-05-21 09:15:49,9,Thursday,2026-05
T067164,2026-02-24 08:17:45,C01876,M0422,132409.0,transfer,success,,REF83940353,C2M,2026-02-24 08:17:45,8,Tuesday,2026-02
T043140,2025-07-27 01:45:36,C01347,M0651,43620.0,QRIS,success,,REF36923307,C2M,2025-07-27 01:45:36,1,Sunday,2025-07
T047390,2026-04-30 02:18:10,C01169,M0210,29612.0,EDC,success,,REF22514345,C2M,2026-04-30 02:18:10,2,Thursday,2026-04
T048170,2025-10-15 17:34:10,C00020,M0453,14504.0,EDC,success,,REF17425027,C2M,2025-10-15 17:34:10,17,Wednesday,2025-10
T019624,2025-12-24 17:19:40,C01080,M0612,417966.0,transfer,success,,REF82607099,C2M,2025-12-24 17:19:40,17,Wednesday,2025-12
T033934,2025-12-22 01:02:14,C00213,M0627,781261.0,transfer,success,,REF26536402,C2M,2025-12-22 01:02:14,1,Monday,2025-12
T045855,2026-05-16 08:22:26,C00098,M0694,296957.0,QRIS,success,,REF69945928,C2M,2026-05-16 08:22:26,8,Saturday,2026-05
T066146,2025-09-15 20:46:11,C00525,M0495,40619.0,QRIS,success,,REF93875088,C2M,2025-09-15 20:46:11,20,Monday,2025-09
T043733,2026-01-26 07:13:38,C01565,M0276,40197.0,QRIS,success,,REF47341336,C2M,2026-01-26 07:13:38,7,Monday,2026-01
T045833,2025-09-25 11:08:14,C01371,M0343,187465.0,EDC,success,,REF44716342,C2M,2025-09-25 11:08:14,11,Thursday,2025-09
T055558,2025-07-03 01:14:16,C00654,M0536,130716.0,QRIS,success,,REF21279955,C2M,2025-07-03 01:14:16,1,Thursday,2025-07
T042458,2026-04-08 04:37:14,C01317,M0474,81002.0,QRIS,success,,REF76676891,C2M,2026-04-08 04:37:14,4,Wednesday,2026-04
T067503,2025-09-29 14:46:47,C01460,M0472,17458.0,transfer,success,,REF26105873,C2M,2025-09-29 14:46:47,14,Monday,2025-09
T066799,2026-04-14 19:32:07,C01533,M0336,209864.0,QRIS,success,,REF91261990,C2M,2026-04-14 19:32:07,19,Tuesday,2026-04
T014850,2025-07-15 22:11:46,C01597,M0124,359449.0,transfer,success,,REF39137684,C2M,2025-07-15 22:11:46,22,Tuesday,2025-07
T069549,2025-10-14 13:09:23,C01721,M0282,599080.0,transfer,success,,REF18832601,C2M,2025-10-14 13:09:23,13,Tuesday,2025-10
T068263,2026-01-10 14:36:47,C01976,M0680,76999.0,EDC,success,,REF00308901,C2M,2026-01-10 14:36:47,14,Saturday,2026-01
T027310,2025-07-08 18:13:37,C00604,M0095,316265.0,transfer,success,,REF80933423,C2M,2025-07-08 18:13:37,18,Tuesday,2025-07
T034195,2026-03-09 10:37:26,C00151,M0174,722344.0,QRIS,success,,REF06050500,C2M,2026-03-09 10:37:26,10,Monday,2026-03
T003982,2026-03-08 21:11:01,C01362,M0033,696860.0,QRIS,success,,REF04510927,C2M,2026-03-08 21:11:01,21,Sunday,2026-03
T054182,2025-11-22 13:18:51,C01183,M0133,29509.0,QRIS,success,,REF87752559,C2M,2025-11-22 13:18:51,13,Saturday,2025-11
T041396,2026-04-20 20:35:19,C01298,M0378,616713.0,transfer,success,,REF15161329,C2M,2026-04-20 20:35:19,20,Monday,2026-04
T053678,2025-11-18 21:07:43,C01617,M0164,293480.0,transfer,success,,REF95837769,C2M,2025-11-18 21:07:43,21,Tuesday,2025-11
T006002,2026-06-16 22:44:42,C00707,M0106,750146.0,transfer,success,,REF91322892,C2M,2026-06-16 22:44:42,22,Tuesday,2026-06
T016293,2025-09-08 21:57:10,C00478,M0188,509299.0,transfer,success,,REF65269635,C2M,2025-09-08 21:57:10,21,Monday,2025-09
T056240,2025-10-22 20:09:20,C00250,M0527,430376.0,QRIS,success,,REF49840034,C2M,2025-10-22 20:09:20,20,Wednesday,2025-10
T051969,2026-02-18 09:16:56,C00105,M0495,110113.0,QRIS,success,,REF86419823,C2M,2026-02-18 09:16:56,9,Wednesday,2026-02
T033611,2025-12-09 00:11:55,C01962,M0612,388275.0,transfer,success,,REF49932887,C2M,2025-12-09 00:11:55,0,Tuesday,2025-12
T053203,2026-06-22 13:06:22,C01709,M0145,575373.0,QRIS,success,,REF37533744,C2M,2026-06-22 13:06:22,13,Monday,2026-06
T047469,2025-08-18 13:59:00,C00575,M0505,34318.0,QRIS,success,,REF04723561,C2M,2025-08-18 13:59:00,13,Monday,2025-08
T000799,2026-01-12 18:04:45,C01331,M0025,782974.0,QRIS,success,,REF95399281,C2M,2026-01-12 18:04:45,18,Monday,2026-01
T057704,2025-09-23 05:36:55,C00710,M0678,28710.0,EDC,success,,REF74190439,C2M,2025-09-23 05:36:55,5,Tuesday,2025-09
T067854,2026-03-19 00:08:26,C01483,M0680,212629.0,QRIS,success,,REF22750250,C2M,2026-03-19 00:08:26,0,Thursday,2026-03
T016128,2026-03-15 15:06:49,C01557,M0285,477577.0,transfer,success,,REF19672342,C2M,2026-03-15 15:06:49,15,Sunday,2026-03
T026707,2025-08-07 14:25:23,C00364,M0119,558559.0,transfer,success,,REF90093073,C2M,2025-08-07 14:25:23,14,Thursday,2025-08
T011778,2025-11-22 00:29:11,C01028,M0226,158433.0,transfer,success,,REF12334627,C2M,2025-11-22 00:29:11,0,Saturday,2025-11
T038564,2025-07-12 11:46:43,C00576,M0398,727159.0,transfer,success,,REF06595749,C2M,2025-07-12 11:46:43,11,Saturday,2025-07
T010232,2025-08-06 20:04:11,C00281,M0646,601657.0,QRIS,success,,REF29990193,C2M,2025-08-06 20:04:11,20,Wednesday,2025-08
T044242,2025-07-13 02:31:05,C00029,M0689,13164.0,QRIS,success,,REF92341220,C2M,2025-07-13 02:31:05,2,Sunday,2025-07
T011922,2025-07-08 23:54:53,C01763,M0242,750274.0,transfer,success,,REF24806553,C2M,2025-07-08 23:54:53,23,Tuesday,2025-07
T062549,2025-12-08 20:00:05,C01489,M0446,182946.0,QRIS,success,,REF09959496,C2M,2025-12-08 20:00:05,20,Monday,2025-12
T062950,2025-07-13 08:30:38,C01478,M0547,110810.0,EDC,success,,REF57239016,C2M,2025-07-13 08:30:38,8,Sunday,2025-07
T049213,2025-07-23 12:48:07,C00841,M0104,18194.0,QRIS,success,,REF26487245,C2M,2025-07-23 12:48:07,12,Wednesday,2025-07
T005860,2026-02-04 19:23:16,C00321,M0502,973812.0,EDC,success,,REF99208566,C2M,2026-02-04 19:23:16,19,Wednesday,2026-02
T046905,2026-06-21 09:57:08,C01608,M0456,35853.0,EDC,success,,REF45259170,C2M,2026-06-21 09:57:08,9,Sunday,2026-06
T018245,2026-04-10 06:34:49,C00884,M0591,581442.0,QRIS,success,,REF96805518,C2M,2026-04-10 06:34:49,6,Friday,2026-04
T053822,2026-04-19 00:22:22,C01969,M0435,87807.0,QRIS,success,,REF60018764,C2M,2026-04-19 00:22:22,0,Sunday,2026-04
T004385,2025-10-09 09:22:54,C01450,M0468,315361.0,transfer,success,,REF60137156,C2M,2025-10-09 09:22:54,9,Thursday,2025-10
T054484,2026-06-09 11:48:45,C01412,M0666,196810.0,transfer,success,,REF34639942,C2M,2026-06-09 11:48:45,11,Tuesday,2026-06
T014218,2026-04-29 23:26:05,C01291,M0157,462992.0,transfer,success,,REF62865830,C2M,2026-04-29 23:26:05,23,Wednesday,2026-04
T021931,2026-01-10 13:57:34,C00435,M0445,310543.0,transfer,success,,REF98716938,C2M,2026-01-10 13:57:34,13,Saturday,2026-01
T069385,2026-04-17 08:49:33,C00870,M0567,135100.0,EDC,success,,REF44098952,C2M,2026-04-17 08:49:33,8,Friday,2026-04
T068947,2025-12-04 08:05:52,C00707,M0541,550694.0,QRIS,success,,REF97710583,C2M,2025-12-04 08:05:52,8,Thursday,2025-12
T004304,2026-01-16 20:00:09,C01713,M0174,61075.0,QRIS,success,,REF27615975,C2M,2026-01-16 20:00:09,20,Friday,2026-01
T060369,2026-02-16 08:46:55,C00341,M0652,638136.0,QRIS,success,,REF99159620,C2M,2026-02-16 08:46:55,8,Monday,2026-02
T009738,2026-05-19 15:42:44,C01584,M0157,684379.0,QRIS,success,,REF56803483,C2M,2026-05-19 15:42:44,15,Tuesday,2026-05
T046928,2026-04-03 02:08:28,C00473,M0173,96229.0,QRIS,success,,REF28394543,C2M,2026-04-03 02:08:28,2,Friday,2026-04
T055582,2025-12-13 10:22:30,C00873,M0136,51582.0,QRIS,success,,REF20900187,C2M,2025-12-13 10:22:30,10,Saturday,2025-12
T055846,2026-04-18 10:07:48,C00702,M0088,120651.0,QRIS,success,,REF25497552,C2M,2026-04-18 10:07:48,10,Saturday,2026-04
T029065,2025-11-12 02:03:01,C00785,M0371,105856.0,transfer,success,,REF49391169,C2M,2025-11-12 02:03:01,2,Wednesday,2025-11
T013735,2026-05-10 17:13:55,C00682,M0654,626676.0,transfer,success,,REF96767716,C2M,2026-05-10 17:13:55,17,Sunday,2026-05
T042844,2026-03-25 22:36:49,C00985,M0244,15599.0,EDC,success,,REF24826686,C2M,2026-03-25 22:36:49,22,Wednesday,2026-03
T065240,2025-12-19 03:00:21,C01209,M0605,185779.0,transfer,success,,REF23563899,C2M,2025-12-19 03:00:21,3,Friday,2025-12
T006357,2025-11-27 21:20:00,C00334,M0106,323489.0,EDC,success,,REF56144172,C2M,2025-11-27 21:20:00,21,Thursday,2025-11
T037915,2026-02-25 21:05:01,C01680,M0618,716574.0,transfer,success,,REF36880450,C2M,2026-02-25 21:05:01,21,Wednesday,2026-02
T052856,2025-10-15 00:26:36,C00573,M0495,188188.0,EDC,success,,REF42925588,C2M,2025-10-15 00:26:36,0,Wednesday,2025-10
T057542,2026-02-19 07:44:16,C01168,M0596,114787.0,QRIS,success,,REF17566647,C2M,2026-02-19 07:44:16,7,Thursday,2026-02
T032313,2025-12-15 04:51:53,C00812,M0139,524573.0,transfer,success,,REF07599077,C2M,2025-12-15 04:51:53,4,Monday,2025-12
T007493,2026-04-29 03:55:16,C00553,M0627,510619.0,transfer,success,,REF21689741,C2M,2026-04-29 03:55:16,3,Wednesday,2026-04
T070961,2025-09-09 02:44:54,C01318,M0577,182239.0,transfer,success,,REF51001553,C2M,2025-09-09 02:44:54,2,Tuesday,2025-09
T030536,2026-06-23 18:18:02,C00473,M0247,75115.0,EDC,success,,REF80316976,C2M,2026-06-23 18:18:02,18,Tuesday,2026-06
T014822,2025-07-26 14:33:50,C00046,M0376,534110.0,transfer,success,,REF13496095,C2M,2025-07-26 14:33:50,14,Saturday,2025-07
T013957,2026-05-21 11:27:50,C00781,M0520,163050.0,transfer,success,,REF76199590,C2M,2026-05-21 11:27:50,11,Thursday,2026-05
T059690,2026-06-28 06:52:06,C00096,M0313,167303.0,transfer,success,,REF97724435,C2M,2026-06-28 06:52:06,6,Sunday,2026-06
T065220,2025-08-05 04:55:01,C01270,M0063,162646.0,QRIS,success,,REF51001580,C2M,2025-08-05 04:55:01,4,Tuesday,2025-08
T010933,2025-11-11 23:08:06,C00330,M0274,933741.0,QRIS,success,,REF36594714,C2M,2025-11-11 23:08:06,23,Tuesday,2025-11
T010496,2025-09-17 17:53:12,C00421,M0033,445584.0,transfer,success,,REF83980558,C2M,2025-09-17 17:53:12,17,Wednesday,2025-09
