trx_id,timestamp,source_id,target_id,amount,channel,status,description,ref_number,trx_type,timestamp_dt,hour,day_of_week,month
T033911,2026-01-09 03:21:59,M0084,M0157,7165108.0,transfer,success,Bayar tagihan,REF69663009,M2M,2026-01-09 03:21:59,3,Friday,2026-01
T013117,2025-12-24 11:40:13,M0262,M0309,1367888.0,transfer,success,Pelunasan,REF38765921,M2M,2025-12-24 11:40:13,11,Wednesday,2025-12
T038908,2025-10-19 19:56:20,M0569,M0545,3795386.0,EDC,success,Payment invoice,REF43333052,M2M,2025-10-19 19:56:20,19,Sunday,2025-10
T006858,2026-06-20 16:53:16,M0575,M0244,2136617.0,transfer,success,Transfer pembayaran,REF54029267,M2M,2026-06-20 16:53:16,16,Saturday,2026-06
T010793,2026-04-29 22:20:57,M0192,M0025,6743390.0,EDC,success,,REF03833905,M2M,2026-04-29 22:20:57,22,Wednesday,2026-04
T012680,2026-04-04 20:32:50,M0682,M0700,3906044.0,QRIS,success,,REF81284629,M2M,2026-04-04 20:32:50,20,Saturday,2026-04
T018169,2025-09-06 16:07:12,M0614,M0625,4348713.0,QRIS,success,Transfer pembayaran,REF33534137,M2M,2025-09-06 16:07:12,16,Saturday,2025-09
T038543,2025-11-01 09:15:02,M0343,M0227,8965354.0,EDC,success,,REF65821301,M2M,2025-11-01 09:15:02,9,Saturday,2025-11
T019340,2025-11-12 23:40:46,M0697,M0700,2755077.0,transfer,success,,REF96922817,M2M,2025-11-12 23:40:46,23,Wednesday,2025-11
T005356,2026-01-23 00:04:01,M0294,M0274,4694688.0,EDC,success,Pembayaran bahan,REF91523797,M2M,2026-01-23 00:04:01,0,Friday,2026-01
T037433,2025-09-29 00:50:21,M0670,M0688,1340036.0,EDC,success,Pelunasan,REF94475723,M2M,2025-09-29 00:50:21,0,Monday,2025-09
T039815,2025-09-28 03:47:41,M0263,M0242,4495359.0,transfer,success,Pembayaran bulanan,REF68399189,M2M,2025-09-28 03:47:41,3,Sunday,2025-09
T006851,2025-12-27 01:59:50,M0685,M0612,3952423.0,transfer,success,,REF49856306,M2M,2025-12-27 01:59:50,1,Saturday,2025-12
T015378,2026-06-17 17:18:09,M0575,M0545,2599409.0,QRIS,success,Pembelian stok,REF73581440,M2M,2026-06-17 17:18:09,17,Wednesday,2026-06
T041648,2026-01-06 09:47:31,M0211,M0323,2362708.0,transfer,success,,REF37698210,M2M,2026-01-06 09:47:31,9,Tuesday,2026-01
T011731,2026-02-24 06:37:40,M0096,M0056,20452802.0,QRIS,success,,REF90113321,M2M,2026-02-24 06:37:40,6,Tuesday,2026-02
T005346,2025-09-04 10:46:09,M0574,M0591,430454.0,transfer,success,Pembayaran bulanan,REF52850291,M2M,2025-09-04 10:46:09,10,Thursday,2025-09
T000717,2025-09-28 14:36:38,M0178,M0141,419398.0,transfer,success,Pelunasan,REF28430770,M2M,2025-09-28 14:36:38,14,Sunday,2025-09
T014634,2026-06-18 03:46:26,M0499,M0520,1240605.0,QRIS,success,Pembayaran bahan,REF15971897,M2M,2026-06-18 03:46:26,3,Thursday,2026-06
T008102,2026-06-05 04:47:20,M0020,M0207,2313541.0,transfer,success,,REF16850032,M2M,2026-06-05 04:47:20,4,Friday,2026-06
T015719,2025-11-12 00:57:58,M0496,M0528,1870481.0,transfer,success,Bayar tagihan,REF79986687,M2M,2025-11-12 00:57:58,0,Wednesday,2025-11
T040132,2025-12-14 06:30:10,M0596,M0655,981592.0,transfer,success,Transfer pembayaran,REF26551586,M2M,2025-12-14 06:30:10,6,Sunday,2025-12
T003707,2026-04-19 13:06:32,M0594,M0522,965600.0,transfer,success,,REF28764436,M2M,2026-04-19 13:06:32,13,Sunday,2026-04
T005136,2025-09-19 01:57:48,M0282,M0287,4272772.0,EDC,success,Bayar supplier,REF74652647,M2M,2025-09-19 01:57:48,1,Friday,2025-09
T034011,2026-04-19 01:46:42,M0192,M0053,8815185.0,transfer,success,Pembayaran bulanan,REF93521303,M2M,2026-04-19 01:46:42,1,Sunday,2026-04
T037364,2025-08-13 19:03:46,M0393,M0376,2718901.0,QRIS,success,,REF73101959,M2M,2025-08-13 19:03:46,19,Wednesday,2025-08
T011659,2026-05-26 21:29:40,M0677,M0686,1983171.0,transfer,success,,REF90297430,M2M,2026-05-26 21:29:40,21,Tuesday,2026-05
T029045,2025-11-21 00:28:19,M0211,M0333,7118990.0,EDC,success,Pembelian stok,REF07046695,M2M,2025-11-21 00:28:19,0,Friday,2025-11
T035120,2025-10-05 02:23:26,M0435,M0480,3263543.0,transfer,success,,REF59741368,M2M,2025-10-05 02:23:26,2,Sunday,2025-10
T037940,2025-11-23 09:42:18,M0335,M0242,1048250.0,transfer,success,Bayar supplier,REF62008387,M2M,2025-11-23 09:42:18,9,Sunday,2025-11
T000627,2025-10-14 08:50:36,M0650,M0599,2126383.0,QRIS,success,Payment invoice,REF40853104,M2M,2025-10-14 08:50:36,8,Tuesday,2025-10
T016916,2025-12-23 23:30:49,M0429,M0477,419050.0,QRIS,success,,REF99419166,M2M,2025-12-23 23:30:49,23,Tuesday,2025-12
T033593,2026-02-04 12:07:56,M0235,M0318,1122176.0,transfer,success,,REF56891229,M2M,2026-02-04 12:07:56,12,Wednesday,2026-02
T033457,2025-10-10 07:21:14,M0083,M0053,604112.0,QRIS,success,Transfer pembayaran,REF47744948,M2M,2025-10-10 07:21:14,7,Friday,2025-10
T027403,2025-08-08 15:59:10,M0099,M0031,713501.0,transfer,success,Pelunasan,REF96191677,M2M,2025-08-08 15:59:10,15,Friday,2025-08
T008286,2025-10-24 21:29:45,M0191,M0016,3955929.0,transfer,success,Bayar tagihan,REF30765760,M2M,2025-10-24 21:29:45,21,Friday,2025-10
T025901,2026-02-12 08:26:12,M0017,M0167,2780323.0,transfer,success,Pembelian stok,REF27773561,M2M,2026-02-12 08:26:12,8,Thursday,2026-02
T012688,2026-03-01 11:08:19,M0630,M0668,20347507.0,transfer,success,,REF55053244,M2M,2026-03-01 11:08:19,11,Sunday,2026-03
T038259,2026-05-11 19:05:11,M0422,M0473,1154652.0,transfer,success,Bayar tagihan,REF01689965,M2M,2026-05-11 19:05:11,19,Monday,2026-05
T028302,2026-05-31 03:20:19,M0148,M0014,2465279.0,EDC,success,Transfer pembayaran,REF37983886,M2M,2026-05-31 03:20:19,3,Sunday,2026-05
T036292,2025-12-07 12:34:41,M0163,M0034,6341087.0,QRIS,success,DP pembelian,REF81356785,M2M,2025-12-07 12:34:41,12,Sunday,2025-12
T041303,2026-03-01 07:53:09,M0568,M0554,1388209.0,QRIS,success,Pembayaran bulanan,REF44615804,M2M,2026-03-01 07:53:09,7,Sunday,2026-03
T035456,2025-10-23 19:07:35,M0600,M0602,598544.0,transfer,success,DP pembelian,REF04206716,M2M,2025-10-23 19:07:35,19,Thursday,2025-10
T001710,2026-03-23 18:25:46,M0076,M0453,12576193.0,transfer,success,Bayar supplier,REF03710181,M2M,2026-03-23 18:25:46,18,Monday,2026-03
T018994,2026-05-04 00:13:27,M0251,M0333,1426207.0,QRIS,success,Pembayaran bahan,REF05243797,M2M,2026-05-04 00:13:27,0,Monday,2026-05
T019727,2026-01-05 07:18:21,M0261,M0242,1595404.0,transfer,success,Pembayaran bahan,REF10047804,M2M,2026-01-05 07:18:21,7,Monday,2026-01
T014421,2025-12-16 07:13:45,M0035,M0081,3831009.0,QRIS,success,Pembayaran bahan,REF86247421,M2M,2025-12-16 07:13:45,7,Tuesday,2025-12
T000172,2025-07-24 02:41:06,M0569,M0545,4075161.0,EDC,success,,REF48241179,M2M,2025-07-24 02:41:06,2,Thursday,2025-07
T039172,2025-12-25 02:08:06,M0507,M0092,716128.0,transfer,success,Pembayaran bulanan,REF50025105,M2M,2025-12-25 02:08:06,2,Thursday,2025-12
T036738,2026-04-05 20:00:17,M0043,M0207,1195922.0,QRIS,success,DP pembelian,REF33027602,M2M,2026-04-05 20:00:17,20,Sunday,2026-04
T027882,2025-12-07 12:25:05,M0261,M0238,1558489.0,transfer,success,Pembayaran bahan,REF90933652,M2M,2025-12-07 12:25:05,12,Sunday,2025-12
T016727,2025-09-23 18:18:22,M0040,M0205,5324972.0,transfer,success,DP pembelian,REF33234227,M2M,2025-09-23 18:18:22,18,Tuesday,2025-09
T038826,2026-05-13 22:08:41,M0335,M0279,682942.0,transfer,success,,REF75207152,M2M,2026-05-13 22:08:41,22,Wednesday,2026-05
T018607,2026-03-02 22:44:19,M0499,M0591,592992.0,transfer,success,,REF55364742,M2M,2026-03-02 22:44:19,22,Monday,2026-03
T014726,2025-10-11 22:34:27,M0639,M0602,4425879.0,transfer,success,Pembelian stok,REF72396162,M2M,2025-10-11 22:34:27,22,Saturday,2025-10
T036603,2025-11-29 05:45:53,M0335,M0323,17213815.0,transfer,success,Pembelian stok,REF20494523,M2M,2025-11-29 05:45:53,5,Saturday,2025-11
T006486,2025-09-12 13:54:58,M0313,M0310,11034840.0,transfer,success,Bayar tagihan,REF86335104,M2M,2025-09-12 13:54:58,13,Friday,2025-09
T025768,2025-10-24 01:48:30,M0152,M0153,494787.0,EDC,success,,REF81122604,M2M,2025-10-24 01:48:30,1,Friday,2025-10
T014795,2025-10-26 11:14:15,M0446,M0460,11913167.0,transfer,success,,REF61116631,M2M,2025-10-26 11:14:15,11,Sunday,2025-10
T034487,2026-06-06 21:19:05,M0347,M0298,2008006.0,transfer,success,,REF34281678,M2M,2026-06-06 21:19:05,21,Saturday,2026-06
T003330,2025-11-18 14:49:57,M0594,M0517,530886.0,transfer,success,Transfer pembayaran,REF99392703,M2M,2025-11-18 14:49:57,14,Tuesday,2025-11
T008739,2026-04-15 14:19:25,M0639,M0625,14211094.0,transfer,success,,REF43249164,M2M,2026-04-15 14:19:25,14,Wednesday,2026-04
T026667,2026-05-14 05:36:23,M0587,M0511,10368167.0,transfer,success,Pembayaran bulanan,REF98058309,M2M,2026-05-14 05:36:23,5,Thursday,2026-05
T032280,2026-03-08 16:28:55,M0420,M0486,4106469.0,transfer,success,,REF27336781,M2M,2026-03-08 16:28:55,16,Sunday,2026-03
T035294,2025-12-27 21:07:20,M0664,M0700,7016392.0,EDC,success,,REF68286984,M2M,2025-12-27 21:07:20,21,Saturday,2025-12
T020967,2026-06-27 16:58:02,M0519,M0593,9029409.0,transfer,success,,REF79836382,M2M,2026-06-27 16:58:02,16,Saturday,2026-06
T040749,2025-08-01 21:44:36,M0361,M0464,6901044.0,transfer,success,Bayar supplier,REF54196467,M2M,2025-08-01 21:44:36,21,Friday,2025-08
T021396,2025-10-25 02:34:43,M0140,M0042,2965494.0,transfer,success,,REF01351764,M2M,2025-10-25 02:34:43,2,Saturday,2025-10
T000462,2026-06-02 10:49:59,M0366,M0368,899245.0,EDC,success,Pembayaran bahan,REF38037109,M2M,2026-06-02 10:49:59,10,Tuesday,2026-06
T037723,2026-06-17 03:34:57,M0211,M0242,13518120.0,EDC,success,Pelunasan,REF45419452,M2M,2026-06-17 03:34:57,3,Wednesday,2026-06
T031206,2026-01-09 01:03:13,M0580,M0570,8602075.0,transfer,success,,REF04865145,M2M,2026-01-09 01:03:13,1,Friday,2026-01
T029321,2026-03-02 02:12:34,M0597,M0627,842930.0,EDC,success,DP pembelian,REF11362344,M2M,2026-03-02 02:12:34,2,Monday,2026-03
T033881,2026-06-28 12:49:10,M0294,M0227,2140661.0,transfer,success,Bayar tagihan,REF12641696,M2M,2026-06-28 12:49:10,12,Sunday,2026-06
T018252,2025-09-30 03:16:56,M0168,M0167,8746312.0,QRIS,success,,REF77575460,M2M,2025-09-30 03:16:56,3,Tuesday,2025-09
T018568,2025-08-11 20:27:54,M0118,M0013,690250.0,transfer,success,Bayar tagihan,REF83196256,M2M,2025-08-11 20:27:54,20,Monday,2025-08
T019624,2025-12-24 17:19:40,M0664,M0612,1321499.0,transfer,success,Pembayaran bulanan,REF82607099,M2M,2025-12-24 17:19:40,17,Wednesday,2025-12
T033934,2025-12-22 01:02:14,M0677,M0627,1541435.0,transfer,success,DP pembelian,REF26536402,M2M,2025-12-22 01:02:14,1,Monday,2025-12
T039934,2025-07-28 08:24:22,M0133,M0124,3295585.0,QRIS,success,Bayar supplier,REF67280164,M2M,2025-07-28 08:24:22,8,Monday,2025-07
T003997,2026-03-25 00:08:46,M0283,M0333,1698918.0,QRIS,success,Pembayaran bahan,REF74765220,M2M,2026-03-25 00:08:46,0,Wednesday,2026-03
T028306,2026-04-05 04:03:12,M0146,M0124,7310086.0,transfer,success,,REF56618613,M2M,2026-04-05 04:03:12,4,Sunday,2026-04
T039251,2025-07-05 08:21:48,M0005,M0157,8542481.0,QRIS,success,Pembayaran bahan,REF46358629,M2M,2025-07-05 08:21:48,8,Saturday,2025-07
T014850,2025-07-15 22:11:46,M0158,M0124,6853481.0,transfer,success,,REF39137684,M2M,2025-07-15 22:11:46,22,Tuesday,2025-07
T032740,2025-08-13 09:34:35,M0032,M0124,14852925.0,QRIS,success,Payment invoice,REF90266672,M2M,2025-08-13 09:34:35,9,Wednesday,2025-08
T017192,2026-06-13 02:42:18,M0641,M0663,11170659.0,transfer,success,,REF21466215,M2M,2026-06-13 02:42:18,2,Saturday,2026-06
T019895,2026-06-27 22:29:28,M0335,M0242,14788424.0,transfer,success,,REF65089987,M2M,2026-06-27 22:29:28,22,Saturday,2026-06
T003450,2026-04-25 04:45:16,M0343,M0227,14525521.0,QRIS,success,Pembayaran bahan,REF63950225,M2M,2026-04-25 04:45:16,4,Saturday,2026-04
T003982,2026-03-08 21:11:01,M0044,M0033,696860.0,QRIS,success,Pembayaran bulanan,REF04510927,M2M,2026-03-08 21:11:01,21,Sunday,2026-03
T041396,2026-04-20 20:35:19,M0354,M0378,2378562.0,transfer,success,Transfer pembayaran,REF15161329,M2M,2026-04-20 20:35:19,20,Monday,2026-04
T001546,2026-01-04 17:13:15,M0525,M0529,696375.0,transfer,success,,REF66844128,M2M,2026-01-04 17:13:15,17,Sunday,2026-01
T006002,2026-06-16 22:44:42,M0097,M0106,3346804.0,transfer,success,,REF91322892,M2M,2026-06-16 22:44:42,22,Tuesday,2026-06
T016722,2026-03-28 15:45:58,M0267,M0333,4542180.0,transfer,success,,REF95193892,M2M,2026-03-28 15:45:58,15,Saturday,2026-03
T016293,2025-09-08 21:57:10,M0035,M0188,1911471.0,transfer,success,,REF65269635,M2M,2025-09-08 21:57:10,21,Monday,2025-09
T033611,2025-12-09 00:11:55,M0615,M0612,1073239.0,transfer,success,,REF49932887,M2M,2025-12-09 00:11:55,0,Tuesday,2025-12
T000799,2026-01-12 18:04:45,M0080,M0025,782974.0,QRIS,success,Pelunasan,REF95399281,M2M,2026-01-12 18:04:45,18,Monday,2026-01
T003410,2026-06-17 17:52:45,M0294,M0295,4092486.0,transfer,success,Bayar supplier,REF88699036,M2M,2026-06-17 17:52:45,17,Wednesday,2026-06
T008170,2026-06-30 10:59:27,M0421,M0473,10357693.0,QRIS,success,,REF33950275,M2M,2026-06-30 10:59:27,10,Tuesday,2026-06
T038392,2025-08-23 11:25:31,M0409,M0418,653121.0,transfer,success,Pembayaran bahan,REF74772688,M2M,2025-08-23 11:25:31,11,Saturday,2025-08
T016128,2026-03-15 15:06:49,M0329,M0285,21243537.0,transfer,success,,REF19672342,M2M,2026-03-15 15:06:49,15,Sunday,2026-03
T026707,2025-08-07 14:25:23,M0163,M0119,558559.0,transfer,success,Payment invoice,REF90093073,M2M,2025-08-07 14:25:23,14,Thursday,2025-08
T011778,2025-11-22 00:29:11,M0265,M0226,21156964.0,transfer,success,Payment invoice,REF12334627,M2M,2025-11-22 00:29:11,0,Saturday,2025-11
T015181,2025-07-24 05:38:25,M0435,M0480,4866204.0,transfer,success,,REF24232145,M2M,2025-07-24 05:38:25,5,Thursday,2025-07
T010232,2025-08-06 20:04:11,M0649,M0646,14865900.0,QRIS,success,Transfer pembayaran,REF29990193,M2M,2025-08-06 20:04:11,20,Wednesday,2025-08
T016386,2026-03-23 03:10:42,M0181,M0056,6100654.0,EDC,success,Payment invoice,REF81761533,M2M,2026-03-23 03:10:42,3,Monday,2026-03
T011922,2025-07-08 23:54:53,M0245,M0242,4301064.0,transfer,success,DP pembelian,REF24806553,M2M,2025-07-08 23:54:53,23,Tuesday,2025-07
T039065,2025-10-24 05:56:05,M0304,M0227,18796760.0,QRIS,success,Pelunasan,REF06773249,M2M,2025-10-24 05:56:05,5,Friday,2025-10
T005860,2026-02-04 19:23:16,M0557,M0502,973812.0,EDC,success,,REF99208566,M2M,2026-02-04 19:23:16,19,Wednesday,2026-02
T071392,2026-03-20 05:44:13,M0115,M0118,575766.0,QRIS,success,Pembayaran bahan,REF39373619,M2M,2026-03-20 05:44:13,5,Friday,2026-03
T002124,2025-07-29 10:56:21,M0392,M0468,8918559.0,transfer,success,,REF38786466,M2M,2025-07-29 10:56:21,10,Tuesday,2025-07
T003260,2026-05-12 21:03:33,M0357,M0378,1231692.0,QRIS,success,DP pembelian,REF42096174,M2M,2026-05-12 21:03:33,21,Tuesday,2026-05
T010451,2026-02-20 11:51:34,M0085,M0205,1195867.0,transfer,success,,REF00494017,M2M,2026-02-20 11:51:34,11,Friday,2026-02
T032667,2025-10-18 17:23:16,M0592,M0583,1427235.0,QRIS,success,Pembayaran bahan,REF46148629,M2M,2025-10-18 17:23:16,17,Saturday,2025-10
T004385,2025-10-09 09:22:54,M0469,M0468,16650914.0,transfer,success,Payment invoice,REF60137156,M2M,2025-10-09 09:22:54,9,Thursday,2025-10
T032295,2025-12-09 05:58:33,M0685,M0700,1448060.0,transfer,success,,REF19368753,M2M,2025-12-09 05:58:33,5,Tuesday,2025-12
T021931,2026-01-10 13:57:34,M0380,M0445,2551839.0,transfer,success,,REF98716938,M2M,2026-01-10 13:57:34,13,Saturday,2026-01
T004304,2026-01-16 20:00:09,M0084,M0174,10504818.0,QRIS,success,DP pembelian,REF27615975,M2M,2026-01-16 20:00:09,20,Friday,2026-01
T001160,2026-06-29 18:23:58,M0103,M0124,6358875.0,EDC,success,Transfer pembayaran,REF62180941,M2M,2026-06-29 18:23:58,18,Monday,2026-06
T014711,2025-12-19 16:14:35,M0303,M0274,714979.0,transfer,success,Pembayaran bahan,REF67248390,M2M,2025-12-19 16:14:35,16,Friday,2025-12
T038954,2025-07-21 08:52:47,M0306,M0227,1930013.0,EDC,success,,REF40062884,M2M,2025-07-21 08:52:47,8,Monday,2025-07
T006673,2026-01-28 03:10:29,M0683,M0665,392289.0,QRIS,success,,REF14292529,M2M,2026-01-28 03:10:29,3,Wednesday,2026-01
T009738,2026-05-19 15:42:44,M0038,M0157,684379.0,QRIS,success,,REF56803483,M2M,2026-05-19 15:42:44,15,Tuesday,2026-05
T011019,2025-10-08 15:51:17,M0492,M0590,5305234.0,EDC,success,,REF90596658,M2M,2025-10-08 15:51:17,15,Wednesday,2025-10
T029065,2025-11-12 02:03:01,M0416,M0371,5566630.0,transfer,success,Bayar supplier,REF49391169,M2M,2025-11-12 02:03:01,2,Wednesday,2025-11
T013735,2026-05-10 17:13:55,M0674,M0654,9945724.0,transfer,success,Bayar tagihan,REF96767716,M2M,2026-05-10 17:13:55,17,Sunday,2026-05
T033992,2026-01-26 20:56:42,M0656,M0669,11105808.0,QRIS,success,Pembayaran bulanan,REF62531356,M2M,2026-01-26 20:56:42,20,Monday,2026-01
T006357,2025-11-27 21:20:00,M0117,M0106,4032042.0,EDC,success,Payment invoice,REF56144172,M2M,2025-11-27 21:20:00,21,Thursday,2025-11
T037915,2026-02-25 21:05:01,M0604,M0618,716574.0,transfer,success,Pembayaran bahan,REF36880450,M2M,2026-02-25 21:05:01,21,Wednesday,2026-02
T004277,2026-02-26 16:08:59,M0105,M0053,8929022.0,transfer,success,Pembelian stok,REF52231738,M2M,2026-02-26 16:08:59,16,Thursday,2026-02
T006446,2026-06-14 15:09:25,M0146,M0049,512869.0,transfer,success,Pembayaran bulanan,REF80089526,M2M,2026-06-14 15:09:25,15,Sunday,2026-06
T032313,2025-12-15 04:51:53,M0209,M0139,13216684.0,transfer,success,,REF07599077,M2M,2025-12-15 04:51:53,4,Monday,2025-12
T007493,2026-04-29 03:55:16,M0639,M0627,13679756.0,transfer,success,Transfer pembayaran,REF21689741,M2M,2026-04-29 03:55:16,3,Wednesday,2026-04
T012527,2025-10-30 17:56:08,M0687,M0612,13828401.0,transfer,success,,REF69620172,M2M,2025-10-30 17:56:08,17,Thursday,2025-10
T010408,2025-07-11 10:05:19,M0246,M0274,13767850.0,transfer,success,,REF11924671,M2M,2025-07-11 10:05:19,10,Friday,2025-07
T070961,2025-09-09 02:44:54,M0564,M0577,17043505.0,transfer,success,Payment invoice,REF51001553,M2M,2025-09-09 02:44:54,2,Tuesday,2025-09
T002049,2025-10-15 17:26:05,M0228,M0285,1690908.0,QRIS,success,Pelunasan,REF30137787,M2M,2025-10-15 17:26:05,17,Wednesday,2025-10
T004183,2025-09-30 21:08:54,M0229,M0299,659869.0,transfer,success,,REF66875279,M2M,2025-09-30 21:08:54,21,Tuesday,2025-09
T014822,2025-07-26 14:33:50,M0357,M0376,11538719.0,transfer,success,,REF13496095,M2M,2025-07-26 14:33:50,14,Saturday,2025-07
T013957,2026-05-21 11:27:50,M0564,M0520,1060498.0,transfer,success,DP pembelian,REF76199590,M2M,2026-05-21 11:27:50,11,Thursday,2026-05
T040585,2026-04-13 14:10:33,M0251,M0333,6108786.0,transfer,success,,REF48556670,M2M,2026-04-13 14:10:33,14,Monday,2026-04
T010933,2025-11-11 23:08:06,M0217,M0274,933741.0,QRIS,success,Pembelian stok,REF36594714,M2M,2025-11-11 23:08:06,23,Tuesday,2025-11
T010496,2025-09-17 17:53:12,M0123,M0033,2049411.0,transfer,success,Pembelian stok,REF83980558,M2M,2025-09-17 17:53:12,17,Wednesday,2025-09
T037314,2026-03-09 13:49:08,M0525,M0529,6222379.0,transfer,success,Bayar tagihan,REF69993452,M2M,2026-03-09 13:49:08,13,Monday,2026-03
T030137,2026-03-09 18:10:12,M0424,M0376,943161.0,EDC,success,Payment invoice,REF77628507,M2M,2026-03-09 18:10:12,18,Monday,2026-03
T031992,2025-11-12 15:19:38,M0446,M0460,4730791.0,QRIS,success,,REF37784000,M2M,2025-11-12 15:19:38,15,Wednesday,2025-11
T011573,2026-06-23 21:18:08,M0404,M0376,7479834.0,QRIS,success,,REF89213534,M2M,2026-06-23 21:18:08,21,Tuesday,2026-06
T037576,2026-01-03 08:01:05,M0046,M0119,408559.0,QRIS,success,,REF10222009,M2M,2026-01-03 08:01:05,8,Saturday,2026-01
T014334,2026-02-28 05:54:01,M0697,M0700,1054905.0,transfer,success,,REF79890899,M2M,2026-02-28 05:54:01,5,Saturday,2026-02
T037595,2026-04-28 14:05:25,M0350,M0222,5617428.0,transfer,success,Pelunasan,REF11479987,M2M,2026-04-28 14:05:25,14,Tuesday,2026-04
T010777,2025-10-21 23:13:37,M0035,M0119,2141430.0,QRIS,success,,REF58390256,M2M,2025-10-21 23:13:37,23,Tuesday,2025-10
T016995,2025-11-28 05:37:25,M0020,M0053,6018148.0,transfer,success,Transfer pembayaran,REF98527960,M2M,2025-11-28 05:37:25,5,Friday,2025-11
T025472,2026-03-28 16:45:40,M0357,M0399,9055398.0,EDC,success,,REF34011893,M2M,2026-03-28 16:45:40,16,Saturday,2026-03
T023603,2025-12-21 12:15:52,M0409,M0382,8998411.0,QRIS,success,,REF17465619,M2M,2025-12-21 12:15:52,12,Sunday,2025-12
T020725,2025-09-26 06:58:40,M0063,M0193,439219.0,QRIS,success,Pembelian stok,REF75597509,M2M,2025-09-26 06:58:40,6,Friday,2025-09
T070250,2025-11-13 19:04:45,M0208,M0167,1176882.0,transfer,success,DP pembelian,REF72632868,M2M,2025-11-13 19:04:45,19,Thursday,2025-11
T002372,2026-01-09 09:50:11,M0353,M0372,2859497.0,EDC,success,,REF73665059,M2M,2026-01-09 09:50:11,9,Friday,2026-01
T015908,2026-01-14 19:00:44,M0357,M0379,4003157.0,transfer,success,Bayar supplier,REF88718553,M2M,2026-01-14 19:00:44,19,Wednesday,2026-01
T036958,2025-12-07 12:17:34,M0680,M0629,3550941.0,transfer,success,Pelunasan,REF78297120,M2M,2025-12-07 12:17:34,12,Sunday,2025-12
T020664,2026-06-01 17:55:55,M0062,M0157,757629.0,transfer,success,Pembelian stok,REF27690976,M2M,2026-06-01 17:55:55,17,Monday,2026-06
T041129,2026-01-01 06:17:01,M0311,M0310,2241582.0,EDC,success,Bayar supplier,REF53018462,M2M,2026-01-01 06:17:01,6,Thursday,2026-01
T021228,2026-06-15 19:08:21,M0235,M0227,943000.0,EDC,success,Transfer pembayaran,REF94916675,M2M,2026-06-15 19:08:21,19,Monday,2026-06
T029875,2025-12-15 01:03:06,M0557,M0502,409472.0,QRIS,success,,REF77176071,M2M,2025-12-15 01:03:06,1,Monday,2025-12
T003492,2026-04-26 07:24:37,M0585,M0503,2994958.0,EDC,success,,REF34793683,M2M,2026-04-26 07:24:37,7,Sunday,2026-04
T035825,2026-03-27 06:33:50,M0512,M0579,614267.0,transfer,success,Pembayaran bahan,REF18014169,M2M,2026-03-27 06:33:50,6,Friday,2026-03
T009901,2025-11-25 15:42:46,M0306,M0227,2902191.0,EDC,success,Pembelian stok,REF90287844,M2M,2025-11-25 15:42:46,15,Tuesday,2025-11
T002990,2026-05-04 08:20:41,M0621,M0629,13603519.0,transfer,success,Payment invoice,REF58857835,M2M,2026-05-04 08:20:41,8,Monday,2026-05
T023423,2025-08-03 17:42:53,M0565,M0511,566239.0,transfer,success,Payment invoice,REF12725075,M2M,2025-08-03 17:42:53,17,Sunday,2025-08
T034017,2026-06-08 11:44:16,M0273,M0227,5845243.0,QRIS,success,DP pembelian,REF09838855,M2M,2026-06-08 11:44:16,11,Monday,2026-06
T030680,2026-05-25 04:12:31,M0419,M0413,1350543.0,transfer,success,Pembelian stok,REF61651433,M2M,2026-05-25 04:12:31,4,Monday,2026-05
T025760,2025-08-18 07:51:15,M0051,M0155,1550126.0,EDC,success,Bayar supplier,REF98849346,M2M,2025-08-18 07:51:15,7,Monday,2025-08
T018724,2025-11-07 16:37:58,M0058,M0195,10655242.0,EDC,success,,REF45954693,M2M,2025-11-07 16:37:58,16,Friday,2025-11
T026815,2026-04-14 15:41:58,M0402,M0473,17887798.0,EDC,success,DP pembelian,REF64311600,M2M,2026-04-14 15:41:58,15,Tuesday,2026-04
T013000,2025-11-03 14:22:17,M0521,M0523,7476353.0,transfer,success,,REF07517875,M2M,2025-11-03 14:22:17,14,Monday,2025-11
T036718,2026-02-09 11:40:30,M0521,M0593,9995665.0,transfer,success,Pembelian stok,REF27958686,M2M,2026-02-09 11:40:30,11,Monday,2026-02
T031651,2026-04-24 14:18:48,M0286,M0220,1855695.0,QRIS,success,Pembayaran bahan,REF38429288,M2M,2026-04-24 14:18:48,14,Friday,2026-04
T018655,2025-12-29 11:35:56,M0304,M0214,1000807.0,transfer,success,Pelunasan,REF28123330,M2M,2025-12-29 11:35:56,11,Monday,2025-12
T014687,2026-03-16 18:30:48,M0040,M0139,7627939.0,EDC,success,Pembelian stok,REF74136298,M2M,2026-03-16 18:30:48,18,Monday,2026-03
T021036,2025-12-13 16:10:21,M0302,M0310,7153218.0,transfer,success,,REF80922283,M2M,2025-12-13 16:10:21,16,Saturday,2025-12
T010741,2026-06-11 04:21:22,M0143,M0130,4370405.0,transfer,success,,REF82323265,M2M,2026-06-11 04:21:22,4,Thursday,2026-06
T019693,2026-06-10 19:52:22,M0342,M0483,1113408.0,EDC,success,,REF03643219,M2M,2026-06-10 19:52:22,19,Wednesday,2026-06
T001680,2026-05-14 17:16:38,M0487,M0379,2699113.0,transfer,success,,REF09580806,M2M,2026-05-14 17:16:38,17,Thursday,2026-05
