merchant_id,nama,kategori,sub_kategori,tipe,kota,kecamatan,is_bni_acquiring,produk_bni,tgl_registrasi,status,skala_usaha,avg_omzet_bulanan,degree,weighted_degree,pagerank,betweenness,community_id,community_size,connected_bni_ratio,avg_neighbor_jaccard,n_customers,lama_beroperasi_tahun,jumlah_karyawan,rating_google,jumlah_outlet,has_website,has_social_media,has_rating,is_hub,customer_density,log_pagerank,log_omzet,log_weighted_degree,log_n_customers
M0382,UD Sejahtera Distribusi Internasional,Grocery,toko_kelontong,supplier,Depok,Cinere,Ya,QRIS + EDC,2025-06-01,aktif,UKE,528049948.0,6.0,0.327694,0.0020823162360420148,0.019061980830670927,4,30.0,0.3333333333333333,0.054615666666666667,26.0,13.0,22.0,0.0,4.0,1,1,0,1,3.7142857142857144,3.082971899345471,20.08470143757499,0.28344360281633957,3.295836866004329
M0381,Pusat Grosir Mitra Bersama,Grocery,minimarket,supplier,Jakarta,Pluit,Ya,QRIS + EDC,2021-04-17,aktif,UME,1961620134.0,1.0,0.067416,0.0007021362868777387,0.0,15,53.0,1.0,0.067416,57.0,11.0,22.0,3.6,3.0,0,1,1,0,28.5,2.0821083412040835,21.39703656823342,0.06524077449994804,4.060443010546419
M0470,CV Buana Sembako Indonesia,Grocery,minimarket,retailer,Jakarta,Sudirman,Ya,QRIS + EDC,2021-06-05,aktif,UKE,597435388.0,4.0,0.215874,0.0016922525166578307,0.009896485623003194,10,26.0,0.5,0.053968499999999996,29.0,17.0,24.0,4.1,4.0,0,0,1,0,5.8,2.886058310932958,20.208156700358014,0.19546315975416317,3.4011973816621555
M0419,Swalayan Prima Asri,Grocery,toko_kelontong,retailer,Tangerang,BSD,Ya,QRIS,2021-04-14,aktif,UMI,32312385.0,4.0,0.271485,0.0017714000928646411,0.004661980830670927,12,58.0,0.5,0.06787125,19.0,10.0,12.0,3.9,1.0,0,0,1,0,3.8,2.929271956476805,17.290961182180276,0.24018550872039993,2.995732273553991
M0418,UD Kencana Distribusi Sejahtera,Grocery,minimarket,supplier,Bogor,Bogor Tengah,Ya,QRIS + EDC,2023-12-13,aktif,UME,3018459694.0,6.0,0.35698,0.0021579093023237853,0.012350159744408945,3,76.0,0.6666666666666666,0.05949666666666666,49.0,17.0,45.0,4.2,5.0,0,1,1,1,7.0,3.1170243906534014,21.828012503453003,0.30526164235060577,3.912023005428146
M0416,CV Selaras Grosir Internasional,Grocery,distributor,retailer,Bekasi,Summarecon,Ya,QRIS,2022-05-11,aktif,UKE,481144929.0,6.0,0.352652,0.002361921372927311,0.01736996805111821,8,46.0,0.5,0.05877533333333334,24.0,12.0,22.0,4.2,3.0,1,1,1,1,3.4285714285714284,3.203527183986103,19.99167909245667,0.30206710989703556,3.2188758248682006
M0413,CV Prima Distribusi Sejahtera,Grocery,supermarket,supplier,Bogor,Dramaga,Ya,QRIS,2024-11-28,aktif,UME,1894605078.0,1.0,0.054054,0.0005877383527772759,0.0,18,41.0,1.0,0.054054,47.0,17.0,31.0,3.8,3.0,1,1,1,0,23.5,1.9282382784165932,21.36227625217906,0.05264368220336938,3.871201010907891
M0411,Warung Harmoni Mart,Grocery,distributor,retailer,Depok,Margonda,Ya,QRIS,2022-02-09,aktif,UMI,51877618.0,2.0,0.132479,0.0009659497642382596,0.0,7,67.0,0.0,0.0662395,19.0,21.0,9.0,3.9,2.0,0,0,1,0,6.333333333333333,2.3664512921472016,17.764398021987713,0.12440903515677001,2.995732273553991
M0380,Swalayan Tunas Utama,Grocery,toko_kelontong,retailer,Jakarta,Cempaka Putih,Ya,QRIS + EDC,2026-02-14,aktif,UKE,224451731.0,1.0,0.058824,0.0006315427225877361,0.0,10,26.0,1.0,0.058824,25.0,19.0,21.0,4.2,4.0,0,0,1,0,12.5,1.9899854368510321,19.22917123980312,0.057158858284294296,3.258096538021482
M0379,Pusat Grosir Selaras Pilihan,Grocery,minimarket,supplier,Bandung,Braga,Ya,QRIS,2021-10-06,aktif,UKE,248509144.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,13.0,22.0,3.5,4.0,1,1,1,0,0.0,0.0,19.330990203628655,0.0,0.0
M0378,Pusat Grosir Makmur Jaya,Grocery,toko_kelontong,supplier,Depok,Sawangan,Ya,QRIS,2024-06-23,aktif,UMI,137906731.0,3.0,0.205099,0.001583402216332773,0.0006287539936102236,7,67.0,1.0,0.06836633333333333,26.0,16.0,46.0,3.5,3.0,0,1,1,0,6.5,2.823401967369706,18.74208815955602,0.1865617212442098,3.295836866004329
M0375,Warung Mitra Mart,Grocery,distributor,retailer,Depok,Cimanggis,Ya,QRIS,2023-09-21,aktif,UMI,20306842.0,2.0,0.129167,0.001003755550996614,0.0012319488817891374,7,67.0,1.0,0.0645835,17.0,10.0,22.0,3.7,1.0,0,1,1,0,5.666666666666667,2.401303595132937,16.826468480804795,0.12148019274061805,2.8903717578961645
M0374,Swalayan Anugerah Sukses,Grocery,toko_kelontong,retailer,Bandung,Dago,Ya,QRIS,2025-02-26,aktif,UMI,40774272.0,7.0,0.485334,0.0028872887865045967,0.014936741214057508,4,30.0,0.7142857142857143,0.06933342857142857,25.0,13.0,15.0,3.8,1.0,0,1,1,1,3.125,3.396951308674418,17.52356187675998,0.3956396627898066,3.258096538021482
M0373,Warung Prima Mart,Grocery,distributor,retailer,Bogor,Sentul,Ya,QRIS,2022-03-02,aktif,UMI,62948868.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,16.0,19.0,3.8,4.0,0,1,1,0,0.0,0.0,17.957833351653036,0.0,0.0
M0403,Distributor Kelontong Sentosa,Grocery,supermarket,supplier,Jakarta,Kuningan,Ya,QRIS + EDC,2022-06-12,aktif,UMI,97502154.0,1.0,0.096774,0.001594896331738437,0.0,2,2.0,0.0,0.096774,20.0,12.0,28.0,4.5,6.0,1,0,1,0,10.0,2.8302066707397744,18.39538503828792,0.09237314366041133,3.044522437723423
M0401,UD Mentari Distribusi Internasional,Grocery,supermarket,supplier,Bogor,Tanah Sareal,Ya,QRIS + EDC,2021-06-19,aktif,UKE,552751076.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,12.0,48.0,4.0,3.0,1,1,1,0,0.0,0.0,20.13041832613955,0.0,0.0
M0399,Agen Pangan Buana,Grocery,distributor,supplier,Bekasi,Grand Galaxy,Ya,QRIS,2022-12-29,aktif,UMI,28478352.0,2.0,0.13700299999999999,0.0011701531680361164,0.0009865814696485623,17,39.0,0.0,0.06850149999999999,24.0,14.0,22.0,0.0,1.0,1,1,0,0,8.0,2.541722590945225,17.16465481277965,0.1283958532873455,3.2188758248682006
M0425,Pusat Grosir Nawasena Maju,Grocery,toko_kelontong,supplier,Jakarta,Pluit,Ya,QRIS,2021-09-27,aktif,UMI,83284610.0,1.0,0.09375,0.0008424286473659628,0.0,8,46.0,1.0,0.09375,13.0,10.0,23.0,0.0,2.0,0,1,0,0,6.5,2.243290024755746,18.237774348173428,0.08961215868968714,2.6390573296152584
M0424,Anugerah Pangan Center,Grocery,distributor,retailer,Bandung,Setiabudhi,Ya,QRIS + EDC,2021-12-11,aktif,UKE,800175990.0,7.0,0.45487900000000003,0.002881054246887343,0.01049968051118211,4,30.0,0.5714285714285714,0.06498271428571428,31.0,14.0,49.0,3.7,3.0,0,0,1,1,3.875,3.394862105071318,20.500342250188226,0.37492273565331813,3.4657359027997265
M0662,PT Pusaka Distribusi Mandiri,Automotive,dealer,supplier,Bogor,Sentul,Ya,QRIS + EDC,2025-08-16,aktif,UME,1967110610.0,5.0,0.29723900000000003,0.002064118102810378,0.005929712460063898,3,76.0,1.0,0.05944780000000001,42.0,9.0,25.0,3.9,3.0,0,0,1,0,7.0,3.07459802864912,21.39983160812258,0.2602381597539468,3.7612001156935624
M0661,PT Mahardika Distribusi Internasional,Automotive,bengkel,supplier,Bandung,Dago,Ya,QRIS + EDC,2025-01-10,aktif,UBE,7036963476.0,3.0,0.165076,0.0012412716103823251,0.003966773162939297,4,30.0,0.3333333333333333,0.055025333333333336,71.0,14.0,36.0,4.0,5.0,0,1,1,0,17.75,2.5962032199480434,22.67444258977951,0.15278632094138736,4.276666119016055
M0483,Warung Kencana Mart,Grocery,minimarket,retailer,Jakarta,Sudirman,Ya,QRIS + EDC,2022-09-06,aktif,UMI,35521631.0,1.0,0.061224,0.0006517085800169082,0.0,15,53.0,1.0,0.061224,18.0,10.0,23.0,3.7,2.0,0,0,1,0,9.0,2.0171785362806607,17.385652420978708,0.0594229589322327,2.9444389791664403
M0479,UD Mitra Sembako Internasional,Grocery,toko_kelontong,retailer,Depok,Cinere,Ya,QRIS + EDC,2023-02-03,aktif,UKE,356379562.0,7.0,0.422958,0.0026364641040149024,0.01393482428115016,7,67.0,0.7142857142857143,0.06042257142857143,30.0,14.0,42.0,3.8,3.0,0,1,1,1,3.75,3.309251707029453,19.691506909043586,0.3527378035632111,3.4339872044851463
M0478,Toko Pangan Sejahtera,Grocery,toko_kelontong,retailer,Tangerang,BSD,Ya,QRIS,2025-07-18,aktif,UMI,123701429.0,2.0,0.11438000000000001,0.0011233249526824264,0.0007003194888178914,17,39.0,0.5,0.057190000000000005,20.0,17.0,20.0,3.8,3.0,1,1,1,0,6.666666666666667,2.504157615700633,18.63338139752225,0.1082981964451684,3.044522437723423
M0476,PT Makmur Distribusi Utama,Grocery,supermarket,supplier,Tangerang,Cipondoh,Ya,QRIS + EDC,2024-12-16,aktif,UME,1982157807.0,7.0,0.372828,0.0024557876361140556,0.021853035143769968,6,16.0,0.5714285714285714,0.053261142857142854,40.0,20.0,28.0,3.8,5.0,1,1,1,1,5.0,3.2409455415952095,21.407451890269925,0.316872845813956,3.713572066704308
M0475,UD Gemilang Pangan Niaga Raya,Grocery,toko_kelontong,retailer,Bekasi,Jababeka,Ya,QRIS + EDC,2021-04-14,aktif,UME,3265494561.0,3.0,0.187362,0.001342430819685327,0.002351437699680511,8,46.0,0.6666666666666666,0.062454,54.0,14.0,25.0,4.0,4.0,1,1,1,0,13.5,2.6689148526204214,21.906677062016975,0.17173403964737705,4.007333185232471
M0474,Toko Sembako Pak Darto,Grocery,supermarket,retailer,Tangerang,Karawaci,Ya,QRIS,2021-09-05,aktif,UMI,96837740.0,4.0,0.301141,0.001980501691616805,0.0012115015974440895,12,58.0,0.75,0.07528525,19.0,6.0,22.0,3.5,2.0,0,1,1,0,3.8,3.035194155516432,18.388547362624504,0.2632415718285166,2.995732273553991
M0473,Agen Pangan Sejahtera,Grocery,distributor,supplier,Bandung,Dago,Ya,QRIS,2023-12-03,aktif,UMI,73677518.0,3.0,0.191995,0.001438945848286125,0.0031386581469648564,7,67.0,0.6666666666666666,0.06399833333333332,18.0,13.0,14.0,3.6,1.0,0,1,1,0,4.5,2.7336827609329215,18.115208276705953,0.17562837400348805,2.9444389791664403
M0392,Minimarket Sinar Juara,Grocery,distributor,retailer,Bekasi,Summarecon,Ya,QRIS + EDC,2023-02-15,aktif,UMI,50575491.0,3.0,0.187486,0.0014999865665191328,0.002678594249201278,1,29.0,0.6666666666666666,0.06249533333333334,21.0,8.0,16.0,3.7,1.0,0,0,1,0,5.25,2.772580326278993,17.73897766909731,0.17183846738347863,3.091042453358316
M0389,Toko Pangan Nusantara,Grocery,toko_kelontong,retailer,Jakarta,Thamrin,Ya,QRIS,2021-07-19,aktif,UMI,46156474.0,1.0,0.053571,0.00057620199336459,0.0,18,41.0,0.0,0.053571,21.0,16.0,24.0,3.8,3.0,1,0,1,0,10.5,1.9113216521733782,17.64754781243015,0.05218534639082646,3.091042453358316
M0420,Toko Sembako Kang Asep,Grocery,minimarket,retailer,Bandung,Braga,Ya,QRIS + EDC,2025-05-11,aktif,UKE,901521063.0,6.0,0.39269200000000004,0.002603264811294893,0.011808306709265175,4,30.0,0.5,0.06544866666666667,34.0,14.0,21.0,3.7,2.0,1,1,1,1,4.857142857142857,3.297045324892144,20.619593965836618,0.3312385648225996,3.5553480614894135
M0448,Prima Grosir Store,Grocery,toko_kelontong,retailer,Bekasi,Jababeka,Ya,QRIS + EDC,2025-08-23,aktif,UKE,366633315.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,8.0,18.0,0.0,2.0,0,1,0,0,0.0,0.0,19.71987276758221,0.0,0.0
M0446,Mahardika Grosir Market,Grocery,supermarket,retailer,Jakarta,Tebet,Ya,QRIS + EDC,2022-07-19,aktif,UMI,29695438.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,12.0,15.0,3.9,1.0,0,0,1,0,0.0,0.0,17.20650402295643,0.0,0.0
M0445,Sembada Niaga Distribusi,Grocery,supermarket,supplier,Depok,Cimanggis,Ya,QRIS + EDC,2021-11-18,aktif,UKE,595890993.0,6.0,0.46358900000000003,0.002835266291604896,0.009119488817891375,7,67.0,0.16666666666666666,0.07726483333333332,27.0,11.0,36.0,3.9,5.0,0,0,1,1,3.857142857142857,3.3793832718364056,20.20556831232896,0.38089163841999546,3.332204510175204
M0443,Kencana Retail Distribusi,Grocery,supermarket,supplier,Jakarta,Senayan,Ya,QRIS + EDC,2024-08-04,aktif,UKE,987806339.0,4.0,0.233699,0.0016475973093455388,0.011338019169329073,0,44.0,0.25,0.05842475,45.0,13.0,22.0,3.6,3.0,0,1,1,0,9.0,2.860826971459679,20.710997224353502,0.21001697352512277,3.828641396489095
M0441,Agen Pangan Arunika,Grocery,supermarket,supplier,Depok,Sawangan,Ya,QRIS + EDC,2025-01-04,aktif,UMI,117904042.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,20.0,14.0,0.0,3.0,1,1,0,0,0.0,0.0,18.585381656692338,0.0,0.0
M0440,PT Prima Distribusi Retailindo,Grocery,minimarket,supplier,Jakarta,Menteng,Ya,QRIS + EDC,2023-12-31,aktif,UME,3247608074.0,6.0,0.334666,0.002653387033397364,0.017712460063897765,15,53.0,0.5,0.05577766666666666,34.0,17.0,40.0,4.0,5.0,1,0,1,1,4.857142857142857,3.3154168953238456,21.90118458540101,0.2886810732842402,3.5553480614894135
M0408,UD Karya Grosir Nusantara,Grocery,toko_kelontong,retailer,Bekasi,Kemang Pratama,Ya,QRIS,2023-12-16,tidak aktif,UKE,730387455.0,2.0,0.123271,0.0010027693102617388,0.00260702875399361,5,19.0,1.0,0.0616355,31.0,15.0,33.0,0.0,3.0,0,0,0,0,10.333333333333334,2.4004096638495263,20.409085712946407,0.11624496454231174,3.4657359027997265
M0406,PT Sentosa Pangan Nusantara,Grocery,toko_kelontong,retailer,Tangerang,Alam Sutera,Ya,QRIS + EDC,2021-09-11,aktif,UBE,6773135270.0,4.0,0.215916,0.0016492495389743842,0.014256869009584665,18,41.0,0.25,0.053979,43.0,14.0,38.0,4.0,6.0,0,1,1,0,8.6,2.861771954081718,22.636229929074823,0.19549770221054646,3.784189633918261
M0405,Minimarket Sinar Maju,Grocery,toko_kelontong,retailer,Depok,Cinere,Ya,QRIS,2025-04-14,aktif,UMI,35620026.0,1.0,0.068182,0.0008708416237525276,0.0,7,67.0,0.0,0.068182,14.0,14.0,20.0,0.0,3.0,0,1,0,0,7.0,2.2729931626688757,17.388418593826625,0.0659581380045489,2.70805020110221
M0436,CV Prima Mart Utama,Grocery,minimarket,retailer,Bekasi,Summarecon,Ya,QRIS + EDC,2022-06-25,aktif,UKE,502826767.0,6.0,0.367144,0.0024650945802753184,0.011930990415335463,8,46.0,0.6666666666666666,0.06119066666666667,41.0,15.0,26.0,0.0,3.0,1,1,0,1,5.857142857142857,3.244580444338655,20.03575627113122,0.31272389235486375,3.7376696182833684
M0435,PT Mitra Pangan Mandiri,Grocery,minimarket,retailer,Bogor,Bogor Tengah,Ya,QRIS + EDC,2025-08-03,aktif,UBE,6183053398.0,4.0,0.270079,0.0017148053193374226,0.005561661341853035,3,76.0,0.5,0.06751975,62.0,20.0,51.0,4.6,7.0,1,0,1,0,12.4,2.898563292884827,22.545078063907997,0.23907910326027573,4.143134726391533
M0434,Minimarket Selaras Abadi,Grocery,distributor,retailer,Depok,Sawangan,Ya,QRIS,2024-12-27,aktif,UMI,35579588.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,15.0,12.0,3.8,2.0,0,0,1,0,0.0,0.0,17.387282688701855,0.0,0.0
M0430,PT Sahabat Distribusi Retailindo,Grocery,toko_kelontong,supplier,Jakarta,Senayan,Ya,QRIS + EDC,2022-08-16,aktif,UME,3170354606.0,4.0,0.211393,0.0017969335381064861,0.010126517571884984,14,29.0,0.75,0.05284825,41.0,16.0,41.0,3.7,6.0,1,1,1,0,8.2,2.942823748070383,21.877109281986296,0.19177093710984383,3.7376696182833684
M0027,CV Anugerah Horeka Nusantara,F&B,restaurant,retailer,Bekasi,Kemang Pratama,Ya,QRIS,2021-10-26,aktif,UKE,535299206.0,4.0,0.223756,0.0016774082419380083,0.0063130990415335465,7,67.0,0.75,0.055939,34.0,10.0,28.0,3.5,3.0,0,1,1,0,6.8,2.8777413523810402,20.09833641395022,0.20192481781276994,3.5553480614894135
M0691,Toko Sparepart Mitra,Automotive,sparepart,retailer,Bandung,Dago,Ya,QRIS + EDC,2025-10-31,aktif,UMI,44277268.0,1.0,0.073171,0.001594896331738437,0.0,11,2.0,0.0,0.073171,22.0,7.0,12.0,3.8,2.0,0,1,1,0,11.0,2.8302066707397744,17.605981988202597,0.0706178172139221,3.1354942159291497
M0689,Ban & Oli Sahabat Sukses,Automotive,accessories,retailer,Tangerang,Cipondoh,Ya,QRIS + EDC,2024-04-27,aktif,UKE,670076717.0,1.0,0.071429,0.0006657876888746712,0.0,10,26.0,1.0,0.071429,20.0,14.0,22.0,3.6,3.0,1,1,1,0,10.0,2.035734776763267,20.32290276827176,0.06899327148687145,3.044522437723423
M0688,Grosir Ban & Oli Gemilang,Automotive,dealer,supplier,Tangerang,BSD,Ya,QRIS + EDC,2022-12-24,aktif,UMI,56797643.0,1.0,0.05,0.0005469029917533107,0.0,12,58.0,0.0,0.05,19.0,14.0,19.0,3.8,3.0,0,1,1,0,9.5,1.867026161805074,17.85500540395787,0.048790164169432,2.995732273553991
M0685,PT Pusaka Otomotif Utama,Automotive,bengkel,retailer,Bekasi,Harapan Indah,Ya,QRIS,2021-08-15,aktif,UME,3513415626.0,6.0,0.366778,0.003091077946884993,0.009630670926517572,17,39.0,0.8333333333333334,0.061129666666666665,37.0,24.0,45.0,3.9,7.0,1,1,1,1,5.285714285714286,3.4629438670946024,21.97985451436198,0.3124561451388228,3.6375861597263857
M0684,Toko Sparepart Sentosa,Automotive,bengkel,retailer,Jakarta,Menteng,Ya,QRIS,2021-04-24,aktif,UMI,71090539.0,3.0,0.201182,0.0014104490226332395,0.005847923322683706,4,30.0,0.6666666666666666,0.06706066666666667,14.0,12.0,14.0,3.9,1.0,1,0,1,0,3.5,2.714992065598656,18.07946483388188,0.1833060719997767,2.70805020110221
M0681,Mandala Sparepart House,Automotive,sparepart,retailer,Jakarta,Cempaka Putih,Ya,QRIS + EDC,2023-06-05,aktif,UME,2547124380.0,4.0,0.266143,0.0022706852365139813,0.00632332268370607,15,53.0,0.25,0.06653575,49.0,16.0,67.0,3.6,2.0,1,1,1,0,9.8,3.1657641356820494,21.658230866066255,0.23597527152955458,3.912023005428146
M0680,Auto Service Mandala,Automotive,bengkel,retailer,Jakarta,Kelapa Gading,Ya,QRIS + EDC,2024-08-06,aktif,UME,2566656567.0,4.0,0.276006,0.0021277303185097407,0.005597444089456869,5,19.0,0.5,0.06900150000000001,52.0,16.0,30.0,0.0,3.0,1,0,0,0,10.4,3.1035683657713973,21.665869942584745,0.24373488710590022,3.970291913552122
M0693,CV Berseri Motor Indonesia,Automotive,dealer,retailer,Bogor,Dramaga,Ya,QRIS + EDC,2022-03-10,aktif,UKE,686466482.0,6.0,0.352461,0.0020664210522280636,0.00838849840255591,3,76.0,0.8333333333333334,0.058743500000000004,29.0,11.0,23.0,3.8,2.0,0,1,1,1,4.142857142857143,3.0756616142916147,20.347067958965123,0.3019258958329152,3.4011973816621555
M0019,Sinar Sajian House,F&B,catering,retailer,Depok,Sawangan,Ya,QRIS,2024-09-07,aktif,UKE,655938145.0,4.0,0.218841,0.0015518585098132198,0.0059654952076677314,8,46.0,0.5,0.05471025,28.0,12.0,24.0,0.0,3.0,0,1,0,0,5.6,2.804486116612028,20.30157705282867,0.19790040720916974,3.367295829986474
M0018,Nusantara Sajian House,F&B,warung,retailer,Bekasi,Jababeka,Ya,QRIS + EDC,2023-04-01,aktif,UME,1713607502.0,5.0,0.280054,0.002541777140337189,0.013111821086261981,15,53.0,0.4,0.05601079999999999,43.0,19.0,43.0,4.2,4.0,0,0,1,0,7.166666666666667,3.274036942900864,21.261866636149573,0.24690226454165826,3.784189633918261
M0017,Dapur Pak Joko,F&B,restaurant,retailer,Bogor,Cibinong,Ya,QRIS + EDC,2022-02-23,aktif,UMI,86430138.0,3.0,0.17821,0.0011531691165105702,0.0024587859424920126,3,76.0,0.6666666666666666,0.059403333333333336,20.0,12.0,22.0,3.9,3.0,0,1,1,0,5.0,2.528260729082622,18.27484700396541,0.1639963375927718,3.044522437723423
M0015,Bakery Nawasena Juara,F&B,warung,retailer,Depok,Sawangan,Ya,QRIS,2024-12-01,aktif,UMI,17530932.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,10.0,11.0,3.5,1.0,0,0,1,0,0.0,0.0,16.67947747852733,0.0,0.0
M0014,Sembada Pangan Distribusi,F&B,catering,supplier,Bandung,Cihampelas,Ya,QRIS + EDC,2021-12-16,aktif,UME,3185683936.0,5.0,0.28247700000000003,0.0021084426666916614,0.010908626198083067,17,39.0,0.4,0.05649540000000001,47.0,25.0,40.0,3.6,6.0,1,1,1,0,7.833333333333333,3.0948726844179504,21.88193283980955,0.24879336417877954,3.871201010907891
M0013,CV Sembada Distribusi Internasional,F&B,restaurant,supplier,Tangerang,Karawaci,Ya,QRIS,2025-05-23,aktif,UKE,775217347.0,6.0,0.406577,0.00248165260864002,0.009436421725239617,6,16.0,0.5,0.06776283333333334,33.0,21.0,29.0,4.1,3.0,0,0,1,1,4.714285714285714,3.2510148328500597,20.4686539970314,0.3411590932722415,3.5263605246161616
M0043,Warung Kang Dedi,F&B,restaurant,retailer,Tangerang,Karawaci,Ya,QRIS,2021-12-02,aktif,UMI,78235628.0,2.0,0.186773,0.0012828706863966918,5.111821086261981e-05,7,67.0,0.5,0.0933865,18.0,11.0,36.0,3.6,3.0,0,0,1,0,6.0,2.6267466390611633,18.175235715565826,0.17123785892295815,2.9444389791664403
M0041,CV Langgeng Horeka Sejahtera,F&B,restaurant,retailer,Bandung,Buah Batu,Ya,QRIS + EDC,2021-01-11,tidak aktif,UME,2627857244.0,5.0,0.309408,0.002039168571425049,0.012605750798722046,18,41.0,0.4,0.0618816,42.0,12.0,23.0,4.1,4.0,1,1,1,0,7.0,3.0630023285094454,21.689434615317094,0.26957512667474054,3.7612001156935624
M0040,Kedai Sembada Juara,F&B,cafe,retailer,Bandung,Cihampelas,Ya,QRIS,2025-04-19,aktif,UKE,487853055.0,2.0,0.103265,0.0008357228491619506,0.0019373801916932908,4,30.0,0.5,0.0516325,29.0,13.0,22.0,0.0,4.0,1,1,0,0,9.666666666666666,2.2361491453201463,20.005524803719172,0.09827396526815808,3.4011973816621555
M0629,Pusat Suku Cadang Nawasena Utama,Automotive,bengkel,supplier,Bogor,Sentul,Ya,QRIS + EDC,2025-04-02,aktif,UKE,471377580.0,3.0,0.159035,0.001118068969797506,0.0058274760383386585,3,76.0,0.6666666666666666,0.05301166666666667,31.0,12.0,37.0,0.0,5.0,1,1,0,0,7.75,2.499851886128103,19.971169988998504,0.14758776234858775,3.4657359027997265
M0659,PT Kencana Garage Mandiri,Automotive,dealer,retailer,Bogor,Tanah Sareal,Ya,QRIS + EDC,2026-01-14,aktif,UME,3142706190.0,12.0,0.764532,0.004352113273466839,0.024092012779552717,3,76.0,0.6666666666666666,0.063711,40.0,21.0,42.0,4.1,3.0,0,0,1,1,3.076923076923077,3.7959639693601384,21.868350109959565,0.5678854994178781,3.713572066704308
M0657,Supplier Otomotif Mentari,Automotive,bengkel,supplier,Bandung,Buah Batu,Ya,QRIS + EDC,2023-11-16,aktif,UMI,38656848.0,2.0,0.127797,0.0009304463398842391,0.0033584664536741213,3,76.0,1.0,0.0638985,23.0,10.0,27.0,4.0,2.0,1,1,1,0,7.666666666666667,2.332577141064497,17.47023452299074,0.1202661723412993,3.1780538303479458
M0654,Nawasena Auto Distribusi,Automotive,dealer,supplier,Depok,Cinere,Ya,QRIS + EDC,2021-05-10,aktif,UKE,556211553.0,5.0,0.287903,0.0019369014676288564,0.010765495207667732,10,26.0,0.6,0.057580599999999996,27.0,15.0,63.0,4.3,3.0,0,0,1,0,4.5,3.0140148577525627,20.13665927265158,0.25301531428717317,3.332204510175204
M0653,PT Langgeng Otomotif Retailindo,Automotive,dealer,retailer,Tangerang,Cipondoh,Ya,QRIS + EDC,2024-11-26,aktif,UBE,7750222415.0,4.0,0.218576,0.0017452065517520945,0.007672843450479233,0,44.0,0.25,0.054644,47.0,19.0,82.0,3.6,6.0,1,0,1,0,9.4,2.9151763163895166,22.77098737873857,0.1976829639066539,3.871201010907891
M0652,Auto Service Harmoni,Automotive,dealer,retailer,Bogor,Sentul,Ya,QRIS,2021-12-30,tidak aktif,UMI,90682560.0,6.0,0.35512,0.0023162293140246894,0.02190926517571885,3,76.0,0.5,0.059186666666666665,24.0,12.0,22.0,0.0,3.0,0,1,0,1,3.4285714285714284,3.184793283307813,18.32287562537507,0.3038900112959893,3.2188758248682006
M0649,Selaras Otomotif Store,Automotive,dealer,retailer,Bogor,Dramaga,Ya,QRIS + EDC,2022-08-25,tidak aktif,UME,3368662547.0,1.0,0.053191,0.0005761667157782887,0.0,4,30.0,1.0,0.053191,53.0,8.0,31.0,3.6,4.0,0,1,1,0,26.5,1.9112694806227193,21.937781632507257,0.05182460321801344,3.9889840465642745
M0677,Ban & Oli Pelita Cemerlang,Automotive,bengkel,retailer,Jakarta,Cempaka Putih,Ya,QRIS,2023-03-24,aktif,UMI,116171005.0,3.0,0.173746,0.0013633225045239796,0.005847923322683706,15,53.0,0.6666666666666666,0.05791533333333334,27.0,16.0,17.0,3.9,3.0,1,1,1,0,6.75,2.6832946312881267,18.57057385317498,0.16020034365380462,3.332204510175204
M0036,Kafe Buana Mulia,F&B,cafe,retailer,Bekasi,Summarecon,Ya,QRIS,2022-04-16,aktif,UMI,66018669.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,12.0,14.0,0.0,2.0,1,1,0,0,0.0,0.0,18.005448138775918,0.0,0.0
M0035,Kedai Cakrawala Baru,F&B,restaurant,retailer,Jakarta,Thamrin,Ya,QRIS,2024-12-31,aktif,UMI,120750905.0,1.0,0.055556,0.0006217216141507914,0.0,1,29.0,1.0,0.055556,21.0,18.0,26.0,3.3,4.0,0,1,1,0,10.5,1.976469302582775,18.6092403535744,0.05406764232281871,3.091042453358316
M0028,Kafe Lentera Utama,F&B,catering,retailer,Jakarta,Pluit,Ya,QRIS,2022-01-13,aktif,UMI,22368603.0,3.0,0.195233,0.001567524106384537,0.007192332268370607,13,28.0,0.6666666666666666,0.06507766666666666,18.0,9.0,20.0,3.6,2.0,0,0,1,0,4.5,2.8139250482996125,16.923168926512332,0.17834114545702165,2.9444389791664403
M0033,CV Jelita Distribusi Niaga Raya,F&B,restaurant,supplier,Bandung,Unknown,Ya,QRIS + EDC,2025-07-16,aktif,UKE,583626245.0,5.0,0.286256,0.0019746571636607016,0.015468370607028754,13,28.0,0.4,0.0572512,24.0,20.0,26.0,3.9,6.0,0,1,1,0,4.0,3.0323810106938023,20.18477134618563,0.2517356728782746,3.2188758248682006
